Region,Office,Reveue,Segment
20.0,22.0,82965.3,3
20.0,22.0,60422.5,2
20.0,22.0,3571.2,0
20.0,22.0,1665.7,0
20.0,22.0,12704.1,0
20.0,22.0,15176.0,0
20.0,22.0,9015.6,0
20.0,22.0,36937.6,1
20.0,22.0,1943.9,0
20.0,22.0,58173.4,2
20.0,22.0,72877.0,2
20.0,22.0,78490.7,3
20.0,22.0,28379.3,1
20.0,22.0,51620.3,2
20.0,22.0,63460.9,2
20.0,22.0,11033.4,0
20.0,22.0,86092.0,3
20.0,22.0,15048.3,0
20.0,22.0,36471.4,1
20.0,22.0,47536.3,1
20.0,22.0,63033.1,2
20.0,22.0,96211.9,3
20.0,22.0,86895.8,3
20.0,22.0,46578.2,1
20.0,22.0,52367.7,2
20.0,22.0,72727.1,2
20.0,22.0,22081.7,0
20.0,22.0,19988.3,0
20.0,22.0,85450.2,3
20.0,22.0,90437.6,3
20.0,22.0,10095.6,0
20.0,22.0,81071.5,3
20.0,22.0,85111.7,3
20.0,22.0,78992.9,3
20.0,22.0,88898.6,3
20.0,22.0,45082.1,1
20.0,22.0,80348.5,3
20.0,22.0,23516.6,0
20.0,22.0,9553.2,0
20.0,22.0,18157.1,0
20.0,22.0,3944.4,0
20.0,22.0,87371.9,3
20.0,22.0,11206.7,0
20.0,22.0,26978.3,1
20.0,22.0,10732.1,0
20.0,22.0,59213.4,2
20.0,22.0,2604.6,0
20.0,22.0,91720.1,3
20.0,22.0,87131.0,3
20.0,22.0,27962.7,1
20.0,22.0,56994.3,2
20.0,22.0,59816.3,2
20.0,22.0,52992.5,2
20.0,22.0,54530.2,2
20.0,22.0,55758.0,2
20.0,22.0,25727.8,1
20.0,22.0,55169.1,2
20.0,22.0,51365.2,2
20.0,22.0,16504.2,0
20.0,22.0,64080.8,2
20.0,22.0,37897.6,1
20.0,22.0,98442.0,3
20.0,22.0,69653.3,2
20.0,22.0,53649.8,2
20.0,22.0,41122.9,1
20.0,22.0,25770.6,1
20.0,22.0,34115.4,1
20.0,22.0,77118.0,3
20.0,22.0,72227.6,2
20.0,22.0,51365.7,2
20.0,22.0,51503.7,2
20.0,22.0,25502.0,1
20.0,22.0,75304.2,3
20.0,22.0,70548.9,2
20.0,22.0,67582.9,2
20.0,22.0,43256.4,1
20.0,22.0,29870.1,1
20.0,22.0,81447.8,3
20.0,22.0,2832.1,0
20.0,22.0,6147.3,0
20.0,22.0,47276.3,1
20.0,22.0,30254.0,1
20.0,22.0,50666.9,2
20.0,22.0,78820.6,3
20.0,22.0,60961.2,2
20.0,22.0,12239.5,0
20.0,22.0,65494.7,2
20.0,22.0,14192.3,0
20.0,22.0,52852.6,2
20.0,22.0,4296.3,0
20.0,22.0,83116.2,3
20.0,22.0,20719.5,0
20.0,22.0,90163.1,3
20.0,22.0,35895.2,1
20.0,22.0,27813.1,1
20.0,22.0,94936.9,3
20.0,22.0,63041.3,2
20.0,22.0,71767.1,2
20.0,22.0,77012.8,3
20.0,22.0,50270.2,2
20.0,22.0,96192.2,3
20.0,22.0,14974.1,0
20.0,22.0,24637.5,0
20.0,22.0,50282.1,2
20.0,22.0,97511.7,3
20.0,22.0,59868.9,2
20.0,22.0,70092.4,2
20.0,22.0,13367.1,0
20.0,22.0,31708.4,1
20.0,22.0,92483.7,3
20.0,22.0,95495.0,3
20.0,22.0,76065.4,3
20.0,22.0,96204.8,3
20.0,22.0,91050.1,3
20.0,22.0,84587.7,3
20.0,22.0,86756.8,3
20.0,22.0,41786.4,1
20.0,22.0,15323.1,0
20.0,22.0,28189.2,1
20.0,22.0,87481.0,3
20.0,22.0,60708.6,2
20.0,22.0,69460.7,2
20.0,22.0,98854.1,3
20.0,22.0,82238.7,3
20.0,22.0,44474.3,1
20.0,22.0,22142.6,0
20.0,22.0,56310.3,2
20.0,22.0,96687.1,3
20.0,22.0,36996.9,1
20.0,22.0,5729.9,0
20.0,22.0,41377.0,1
20.0,22.0,62598.7,2
20.0,22.0,77491.5,3
20.0,22.0,13913.6,0
20.0,22.0,21704.2,0
20.0,22.0,45366.4,1
20.0,22.0,3913.1,0
20.0,22.0,49405.7,1
20.0,22.0,35294.8,1
20.0,22.0,33261.5,1
20.0,22.0,12572.2,0
20.0,22.0,68523.5,2
20.0,22.0,67469.0,2
20.0,22.0,19883.3,0
20.0,22.0,93561.4,3
20.0,22.0,89650.4,3
20.0,22.0,10860.0,0
20.0,22.0,17171.1,0
20.0,22.0,87805.4,3
20.0,22.0,16444.5,0
20.0,22.0,31426.9,1
20.0,22.0,8462.8,0
20.0,22.0,67537.5,2
20.0,22.0,12062.0,0
20.0,22.0,25762.9,1
20.0,22.0,5177.4,0
20.0,22.0,19338.1,0
20.0,22.0,56688.9,2
20.0,22.0,21747.7,0
20.0,22.0,68241.6,2
20.0,22.0,16988.1,0
20.0,22.0,23386.8,0
20.0,22.0,36959.1,1
20.0,22.0,4850.6,0
20.0,22.0,91047.4,3
20.0,22.0,44313.7,1
20.0,22.0,54149.2,2
20.0,22.0,57347.5,2
20.0,22.0,3497.2,0
20.0,22.0,73473.4,2
20.0,22.0,9129.2,0
20.0,22.0,18330.5,0
20.0,22.0,8010.5,0
20.0,22.0,44685.1,1
20.0,22.0,59539.5,2
20.0,22.0,51600.2,2
20.0,22.0,73378.7,2
20.0,22.0,36491.2,1
20.0,22.0,23128.4,0
20.0,22.0,89074.0,3
20.0,22.0,91589.0,3
20.0,22.0,56566.6,2
20.0,22.0,99181.0,3
20.0,22.0,94372.1,3
20.0,22.0,18365.8,0
20.0,22.0,40835.2,1
20.0,22.0,77262.8,3
20.0,22.0,77893.4,3
20.0,22.0,19245.0,0
20.0,22.0,58746.4,2
20.0,22.0,51165.8,2
20.0,22.0,68718.4,2
20.0,22.0,61591.1,2
20.0,22.0,98600.0,3
20.0,22.0,42533.6,1
20.0,22.0,54166.3,2
20.0,22.0,26569.7,1
20.0,22.0,15764.7,0
20.0,22.0,87806.1,3
20.0,22.0,51965.9,2
20.0,22.0,58599.1,2
20.0,22.0,33804.2,1
20.0,22.0,44766.2,1
20.0,22.0,97455.3,3
20.0,22.0,11836.4,0
20.0,22.0,12287.1,0
20.0,22.0,34221.2,1
20.0,22.0,14808.1,0
20.0,22.0,77057.5,3
20.0,22.0,51870.9,2
20.0,22.0,49421.0,1
20.0,22.0,94918.3,3
20.0,22.0,32233.1,1
20.0,22.0,39067.0,1
20.0,22.0,23585.9,0
20.0,22.0,11856.0,0
20.0,22.0,39556.8,1
20.0,22.0,30976.6,1
20.0,22.0,97975.7,3
20.0,22.0,99652.6,3
20.0,22.0,86225.2,3
20.0,22.0,72418.8,2
20.0,22.0,77899.0,3
20.0,22.0,78556.0,3
20.0,22.0,17214.7,0
20.0,22.0,94517.6,3
20.0,22.0,9534.7,0
20.0,22.0,80533.0,3
20.0,22.0,8921.3,0
20.0,22.0,4382.2,0
20.0,22.0,43029.3,1
20.0,22.0,23114.7,0
20.0,22.0,60493.5,2
20.0,22.0,64742.0,2
20.0,22.0,63321.6,2
20.0,22.0,88321.0,3
20.0,22.0,8911.6,0
20.0,22.0,2800.7,0
20.0,22.0,47776.0,1
20.0,22.0,83409.1,3
20.0,22.0,25446.1,1
20.0,22.0,59667.3,2
20.0,22.0,64079.5,2
20.0,22.0,4316.5,0
20.0,22.0,53852.9,2
20.0,22.0,82925.5,3
20.0,22.0,11224.3,0
20.0,22.0,4142.3,0
20.0,22.0,35203.2,1
20.0,22.0,70067.1,2
20.0,22.0,30864.4,1
20.0,22.0,24629.5,0
20.0,22.0,6252.6,0
20.0,22.0,99122.3,3
20.0,22.0,17151.9,0
20.0,22.0,9675.0,0
20.0,22.0,33499.3,1
20.0,22.0,94528.3,3
20.0,22.0,4260.2,0
20.0,22.0,48675.6,1
20.0,22.0,96490.2,3
20.0,22.0,50499.9,2
20.0,22.0,85295.2,3
20.0,22.0,36403.2,1
20.0,22.0,89030.9,3
20.0,22.0,74002.5,2
20.0,22.0,49628.1,1
20.0,22.0,19239.7,0
20.0,22.0,54482.0,2
20.0,22.0,39222.7,1
20.0,22.0,50082.6,2
20.0,22.0,37100.5,1
20.0,22.0,21862.5,0
20.0,22.0,37191.0,1
20.0,22.0,94720.1,3
20.0,22.0,59996.8,2
20.0,22.0,84667.3,3
20.0,22.0,78939.1,3
20.0,22.0,66368.9,2
20.0,22.0,22962.6,0
20.0,22.0,1421.0,0
20.0,22.0,64599.7,2
20.0,22.0,92080.1,3
20.0,22.0,14909.7,0
20.0,22.0,72710.8,2
20.0,22.0,62505.5,2
20.0,22.0,42478.0,1
20.0,22.0,64486.5,2
20.0,22.0,3704.4,0
20.0,22.0,61927.3,2
20.0,22.0,85185.3,3
20.0,22.0,49087.8,1
20.0,22.0,8953.1,0
20.0,22.0,43899.6,1
20.0,22.0,49243.0,1
20.0,22.0,28216.5,1
20.0,22.0,83622.3,3
20.0,22.0,91818.6,3
20.0,22.0,59776.1,2
20.0,22.0,33229.4,1
20.0,22.0,5117.8,0
20.0,22.0,64705.0,2
20.0,22.0,6980.2,0
20.0,22.0,52886.3,2
20.0,22.0,5763.7,0
20.0,22.0,92919.4,3
20.0,22.0,33748.9,1
20.0,22.0,71476.7,2
20.0,22.0,54629.4,2
20.0,22.0,62886.5,2
20.0,22.0,37819.6,1
20.0,22.0,45447.2,1
20.0,22.0,53066.9,2
20.0,22.0,88029.2,3
20.0,22.0,4489.6,0
20.0,22.0,56592.4,2
20.0,22.0,21153.1,0
20.0,22.0,91841.1,3
20.0,22.0,5509.7,0
20.0,22.0,82350.4,3
20.0,22.0,94592.3,3
20.0,22.0,67424.7,2
20.0,22.0,31943.1,1
20.0,22.0,58487.4,2
20.0,22.0,82666.4,3
20.0,22.0,27532.1,1
20.0,22.0,60243.4,2
20.0,22.0,49583.8,1
20.0,22.0,79453.2,3
20.0,22.0,17539.4,0
20.0,22.0,92177.8,3
20.0,22.0,82756.7,3
20.0,22.0,75942.6,3
20.0,22.0,29829.6,1
20.0,22.0,37573.6,1
20.0,22.0,63531.0,2
20.0,22.0,8684.3,0
20.0,22.0,49371.3,1
20.0,22.0,5707.4,0
20.0,22.0,25134.5,1
20.0,22.0,5112.8,0
20.0,22.0,40368.4,1
20.0,22.0,40010.9,1
20.0,22.0,16622.2,0
20.0,22.0,64576.1,2
20.0,22.0,95399.8,3
20.0,22.0,32545.0,1
20.0,22.0,79047.9,3
20.0,22.0,76242.2,3
20.0,22.0,76086.5,3
20.0,22.0,3594.9,0
20.0,22.0,50766.3,2
20.0,22.0,80958.3,3
20.0,22.0,50771.2,2
20.0,22.0,15084.0,0
20.0,22.0,34065.9,1
20.0,22.0,82888.2,3
20.0,22.0,31186.8,1
20.0,22.0,7685.8,0
20.0,22.0,31348.8,1
20.0,22.0,9582.2,0
20.0,22.0,3992.2,0
20.0,22.0,52464.2,2
20.0,22.0,96630.1,3
20.0,22.0,59498.0,2
20.0,22.0,95367.5,3
20.0,22.0,34450.1,1
20.0,22.0,78024.0,3
20.0,22.0,22400.6,0
20.0,22.0,6668.9,0
20.0,22.0,19724.4,0
20.0,22.0,60973.5,2
20.0,22.0,49140.8,1
20.0,22.0,57529.3,2
20.0,22.0,43456.9,1
20.0,22.0,94082.1,3
20.0,22.0,75664.4,3
20.0,22.0,36151.4,1
20.0,22.0,29972.1,1
20.0,22.0,51335.7,2
20.0,22.0,97993.1,3
20.0,22.0,25444.6,1
20.0,22.0,9048.1,0
20.0,22.0,20293.0,0
20.0,22.0,96861.2,3
20.0,22.0,20342.0,0
20.0,22.0,17581.3,0
20.0,22.0,73158.8,2
20.0,22.0,54901.1,2
20.0,22.0,68219.8,2
20.0,22.0,6919.9,0
20.0,22.0,11880.5,0
20.0,22.0,36564.4,1
20.0,22.0,56130.5,2
20.0,22.0,18595.3,0
20.0,22.0,93101.1,3
20.0,22.0,11623.7,0
20.0,22.0,59296.8,2
20.0,22.0,17904.4,0
20.0,22.0,59781.0,2
20.0,22.0,98506.9,3
20.0,22.0,2250.1,0
20.0,22.0,35219.8,1
20.0,22.0,8524.2,0
20.0,22.0,92720.2,3
20.0,22.0,86340.9,3
20.0,22.0,64796.8,2
20.0,22.0,25931.0,1
20.0,22.0,43750.3,1
20.0,22.0,46766.7,1
20.0,22.0,16029.0,0
20.0,22.0,71416.7,2
20.0,22.0,22029.8,0
20.0,22.0,85651.6,3
20.0,22.0,24645.5,0
20.0,22.0,91948.4,3
20.0,22.0,31371.5,1
20.0,22.0,22141.2,0
20.0,22.0,20706.3,0
20.0,22.0,1259.7,0
20.0,22.0,30813.6,1
20.0,22.0,92134.1,3
20.0,22.0,1292.0,0
20.0,22.0,63060.4,2
20.0,22.0,80603.4,3
20.0,22.0,47729.5,1
20.0,22.0,93338.6,3
20.0,22.0,90306.2,3
20.0,22.0,37135.9,1
20.0,22.0,38660.3,1
20.0,22.0,3307.6,0
20.0,22.0,45910.9,1
20.0,22.0,86970.3,3
20.0,22.0,37066.8,1
20.0,22.0,36903.7,1
20.0,22.0,61380.7,2
20.0,22.0,36938.8,1
20.0,22.0,82128.3,3
20.0,22.0,21862.7,0
20.0,22.0,94830.4,3
20.0,22.0,10856.7,0
20.0,22.0,56856.8,2
20.0,22.0,89647.5,3
20.0,22.0,32195.4,1
20.0,22.0,15006.3,0
20.0,22.0,96370.9,3
20.0,22.0,53147.6,2
20.0,22.0,19082.7,0
20.0,22.0,17474.7,0
20.0,22.0,19771.1,0
20.0,22.0,58287.1,2
20.0,22.0,53313.1,2
20.0,22.0,22455.8,0
20.0,22.0,49668.7,1
20.0,22.0,54267.7,2
20.0,22.0,84279.0,3
20.0,22.0,15472.4,0
20.0,22.0,79224.4,3
20.0,22.0,1429.7,0
20.0,22.0,9415.8,0
20.0,22.0,41334.8,1
20.0,22.0,54623.9,2
20.0,22.0,38019.1,1
20.0,22.0,70318.9,2
20.0,22.0,28058.1,1
20.0,22.0,14599.5,0
20.0,22.0,63696.5,2
20.0,22.0,79206.9,3
20.0,22.0,59239.9,2
20.0,22.0,58585.5,2
20.0,22.0,1020.9,0
20.0,22.0,71313.2,2
20.0,22.0,15671.1,0
20.0,22.0,91505.8,3
20.0,22.0,72699.8,2
20.0,22.0,36404.9,1
20.0,22.0,94635.3,3
20.0,22.0,60547.3,2
20.0,22.0,66737.1,2
20.0,22.0,59292.1,2
20.0,22.0,49954.2,1
20.0,22.0,48643.8,1
20.0,22.0,43873.8,1
20.0,22.0,77743.0,3
20.0,22.0,41856.0,1
20.0,22.0,47750.1,1
20.0,22.0,79914.7,3
20.0,22.0,72910.1,2
20.0,22.0,5225.3,0
20.0,22.0,25073.5,1
20.0,22.0,67604.4,2
20.0,22.0,1889.6,0
20.0,22.0,58400.5,2
20.0,22.0,65149.0,2
20.0,22.0,62045.1,2
20.0,22.0,50091.3,2
20.0,22.0,81410.3,3
20.0,22.0,28677.8,1
20.0,22.0,37714.1,1
20.0,22.0,39740.6,1
20.0,22.0,48401.7,1
20.0,22.0,56832.3,2
20.0,22.0,94730.9,3
20.0,22.0,3358.4,0
20.0,22.0,14395.8,0
20.0,22.0,22831.7,0
20.0,22.0,13600.4,0
20.0,22.0,26847.9,1
20.0,22.0,45849.7,1
20.0,22.0,16890.6,0
20.0,22.0,22451.9,0
20.0,22.0,25393.0,1
20.0,22.0,16533.7,0
20.0,22.0,42165.9,1
20.0,22.0,14026.4,0
20.0,22.0,98870.9,3
20.0,22.0,27159.4,1
20.0,22.0,80869.3,3
20.0,22.0,69812.5,2
20.0,22.0,6135.9,0
20.0,22.0,90346.2,3
20.0,22.0,1803.0,0
20.0,22.0,61824.4,2
20.0,22.0,7220.7,0
20.0,22.0,67273.2,2
20.0,22.0,28337.4,1
20.0,22.0,20744.6,0
20.0,22.0,39869.9,1
20.0,22.0,46914.6,1
20.0,22.0,32074.4,1
20.0,22.0,67094.3,2
20.0,22.0,75764.0,3
20.0,22.0,96285.1,3
20.0,22.0,95783.3,3
20.0,22.0,23652.2,0
20.0,22.0,47985.2,1
20.0,22.0,5793.1,0
20.0,22.0,51916.8,2
20.0,22.0,23644.6,0
20.0,22.0,13331.6,0
20.0,22.0,32026.7,1
20.0,22.0,96552.7,3
20.0,22.0,68403.3,2
20.0,22.0,41641.1,1
20.0,22.0,98387.8,3
20.0,22.0,25266.1,1
20.0,22.0,34314.6,1
20.0,22.0,56805.2,2
20.0,22.0,70121.8,2
20.0,22.0,15265.1,0
20.0,22.0,15956.6,0
20.0,22.0,75858.4,3
20.0,22.0,57052.8,2
20.0,22.0,31253.1,1
20.0,22.0,22818.0,0
20.0,22.0,63530.7,2
20.0,22.0,1232.2,0
20.0,22.0,36829.0,1
20.0,22.0,83904.1,3
20.0,22.0,73450.1,2
20.0,22.0,26298.1,1
20.0,22.0,94067.9,3
20.0,22.0,20320.9,0
20.0,22.0,10809.4,0
20.0,22.0,54659.3,2
20.0,22.0,58781.9,2
20.0,22.0,17090.1,0
20.0,22.0,27726.6,1
20.0,22.0,54120.9,2
20.0,22.0,53559.6,2
20.0,22.0,37124.5,1
20.0,22.0,9152.4,0
20.0,22.0,11424.5,0
20.0,22.0,43474.7,1
20.0,22.0,8820.2,0
20.0,22.0,88705.7,3
20.0,22.0,11456.9,0
20.0,22.0,84076.4,3
20.0,22.0,63374.4,2
20.0,22.0,97869.5,3
20.0,22.0,59896.0,2
20.0,22.0,95632.4,3
20.0,22.0,82757.5,3
20.0,22.0,82636.5,3
20.0,22.0,45658.1,1
20.0,22.0,89760.5,3
20.0,22.0,72906.1,2
20.0,22.0,6333.4,0
20.0,22.0,50716.6,2
20.0,22.0,74432.2,2
20.0,22.0,92564.0,3
20.0,22.0,39997.1,1
20.0,22.0,37380.5,1
20.0,22.0,4077.7,0
20.0,22.0,95858.7,3
20.0,22.0,75276.5,3
20.0,22.0,33154.7,1
20.0,22.0,54329.3,2
20.0,22.0,49734.8,1
20.0,22.0,91665.5,3
20.0,22.0,72724.8,2
20.0,22.0,59553.2,2
20.0,22.0,85475.6,3
20.0,22.0,46091.6,1
20.0,22.0,97815.8,3
20.0,22.0,48996.8,1
20.0,22.0,52718.7,2
20.0,22.0,73765.4,2
20.0,22.0,79697.4,3
20.0,22.0,97527.5,3
20.0,22.0,45316.7,1
20.0,22.0,84647.4,3
20.0,22.0,59230.5,2
20.0,22.0,55463.1,2
20.0,22.0,59239.3,2
20.0,22.0,76578.1,3
20.0,22.0,45753.7,1
20.0,22.0,38961.6,1
20.0,22.0,54703.6,2
20.0,22.0,87929.9,3
20.0,22.0,23106.1,0
20.0,22.0,97478.4,3
20.0,22.0,46094.7,1
20.0,22.0,32401.5,1
20.0,22.0,69121.4,2
20.0,22.0,53321.8,2
20.0,22.0,72874.9,2
20.0,22.0,33666.6,1
20.0,22.0,34169.3,1
20.0,22.0,81502.3,3
20.0,22.0,25158.4,1
20.0,22.0,19407.8,0
20.0,22.0,13051.1,0
20.0,22.0,89506.0,3
20.0,22.0,60408.5,2
20.0,22.0,18160.9,0
20.0,22.0,34176.8,1
20.0,22.0,38843.5,1
20.0,22.0,45055.9,1
20.0,22.0,37491.4,1
20.0,22.0,20962.3,0
20.0,22.0,94604.7,3
20.0,22.0,27799.1,1
20.0,22.0,39067.7,1
20.0,22.0,93602.7,3
20.0,22.0,38180.0,1
20.0,22.0,15726.8,0
20.0,22.0,94869.3,3
20.0,22.0,20626.5,0
20.0,22.0,31229.7,1
20.0,22.0,21952.2,0
20.0,22.0,68174.9,2
20.0,22.0,38784.4,1
20.0,22.0,95175.4,3
20.0,22.0,30021.2,1
20.0,22.0,44326.3,1
20.0,22.0,70605.5,2
20.0,22.0,43465.0,1
20.0,22.0,59410.3,2
20.0,22.0,31356.4,1
20.0,22.0,57877.2,2
20.0,22.0,10570.7,0
20.0,22.0,71887.6,2
20.0,22.0,41713.9,1
20.0,22.0,38909.3,1
20.0,22.0,1464.1,0
20.0,22.0,89313.5,3
20.0,22.0,86589.5,3
20.0,22.0,57492.4,2
20.0,22.0,19841.6,0
20.0,22.0,60164.6,2
20.0,22.0,40714.0,1
20.0,22.0,40614.0,1
20.0,22.0,14005.2,0
20.0,22.0,65978.0,2
20.0,22.0,32114.9,1
20.0,22.0,27100.1,1
20.0,22.0,86672.8,3
20.0,22.0,92237.5,3
20.0,22.0,45341.3,1
20.0,22.0,90519.1,3
20.0,22.0,1120.8,0
20.0,22.0,54843.4,2
20.0,22.0,41069.6,1
20.0,22.0,14996.1,0
20.0,22.0,88915.8,3
20.0,22.0,72633.2,2
20.0,22.0,8193.2,0
20.0,22.0,36916.2,1
20.0,22.0,21581.8,0
20.0,22.0,91025.3,3
20.0,22.0,98847.8,3
20.0,22.0,76666.4,3
20.0,22.0,29554.8,1
20.0,22.0,36251.5,1
20.0,22.0,49137.4,1
20.0,22.0,93993.7,3
20.0,22.0,6209.0,0
20.0,22.0,8412.6,0
20.0,22.0,88450.6,3
20.0,22.0,75677.6,3
20.0,22.0,66413.9,2
20.0,22.0,78277.3,3
20.0,22.0,61186.4,2
20.0,22.0,54009.4,2
20.0,22.0,22625.8,0
20.0,22.0,7876.8,0
20.0,22.0,12314.4,0
20.0,22.0,35926.2,1
20.0,22.0,44103.4,1
20.0,22.0,63598.6,2
20.0,22.0,46059.7,1
20.0,22.0,84149.8,3
20.0,22.0,81391.1,3
20.0,22.0,69504.4,2
20.0,22.0,25744.8,1
20.0,22.0,20716.6,0
20.0,22.0,53088.8,2
20.0,22.0,20810.5,0
20.0,22.0,32709.9,1
20.0,22.0,99481.8,3
20.0,22.0,53399.8,2
20.0,22.0,31897.2,1
20.0,22.0,99498.5,3
20.0,22.0,66654.6,2
20.0,22.0,61338.8,2
20.0,22.0,88699.7,3
20.0,22.0,37881.4,1
20.0,22.0,73769.9,2
20.0,22.0,44507.3,1
20.0,22.0,52751.9,2
20.0,22.0,79953.3,3
20.0,22.0,99291.4,3
20.0,22.0,77759.5,3
20.0,22.0,73968.3,2
20.0,22.0,10470.0,0
20.0,22.0,59931.9,2
20.0,22.0,65461.7,2
20.0,22.0,68457.1,2
20.0,22.0,83710.0,3
20.0,22.0,18608.5,0
20.0,22.0,81726.3,3
20.0,22.0,97614.4,3
20.0,22.0,66071.9,2
20.0,22.0,36938.0,1
20.0,22.0,92726.3,3
20.0,22.0,59864.6,2
20.0,22.0,98595.7,3
20.0,22.0,34665.0,1
20.0,22.0,30557.2,1
20.0,22.0,47654.8,1
20.0,22.0,23682.0,0
20.0,22.0,35229.1,1
20.0,22.0,34388.9,1
20.0,22.0,41950.1,1
20.0,22.0,60650.3,2
20.0,22.0,29861.4,1
20.0,22.0,57121.7,2
20.0,22.0,14883.9,0
20.0,22.0,19470.7,0
20.0,22.0,11018.3,0
20.0,22.0,90473.9,3
20.0,22.0,68120.5,2
20.0,22.0,64998.1,2
20.0,22.0,79045.3,3
20.0,22.0,52771.9,2
20.0,22.0,54644.7,2
20.0,22.0,63718.8,2
20.0,22.0,8919.9,0
20.0,22.0,48550.7,1
20.0,22.0,10584.9,0
20.0,22.0,76883.9,3
20.0,22.0,76890.3,3
20.0,22.0,11892.8,0
20.0,22.0,64083.7,2
20.0,22.0,72732.0,2
20.0,22.0,26835.2,1
20.0,22.0,24241.8,0
20.0,22.0,55620.0,2
20.0,22.0,83543.9,3
20.0,22.0,60926.3,2
20.0,22.0,83831.1,3
20.0,22.0,89270.0,3
20.0,22.0,57359.4,2
20.0,22.0,45721.3,1
20.0,22.0,31065.6,1
20.0,22.0,15837.5,0
20.0,22.0,82552.2,3
20.0,22.0,31614.2,1
20.0,22.0,9773.2,0
20.0,22.0,14975.3,0
20.0,22.0,38983.8,1
20.0,22.0,15523.5,0
20.0,22.0,16351.2,0
20.0,22.0,40734.1,1
20.0,22.0,76196.8,3
20.0,22.0,82090.6,3
20.0,22.0,49443.7,1
20.0,22.0,7426.9,0
20.0,22.0,72142.7,2
20.0,22.0,97371.2,3
20.0,22.0,14412.3,0
20.0,22.0,16401.9,0
20.0,22.0,44315.1,1
20.0,22.0,66897.5,2
20.0,22.0,53537.3,2
20.0,22.0,63452.8,2
20.0,22.0,52876.0,2
20.0,22.0,50857.9,2
20.0,22.0,15095.8,0
20.0,22.0,63548.6,2
20.0,22.0,68196.4,2
20.0,22.0,67944.1,2
20.0,22.0,49376.3,1
20.0,22.0,81007.7,3
20.0,22.0,46533.7,1
20.0,22.0,33623.9,1
20.0,22.0,26919.8,1
20.0,22.0,28720.7,1
20.0,22.0,95001.6,3
20.0,22.0,26230.6,1
20.0,22.0,17042.1,0
20.0,22.0,20562.6,0
20.0,22.0,9983.5,0
20.0,22.0,44104.2,1
20.0,22.0,2750.5,0
20.0,22.0,52594.1,2
20.0,22.0,66678.8,2
20.0,22.0,39147.0,1
20.0,22.0,49448.5,1
20.0,22.0,70903.7,2
20.0,22.0,78687.3,3
20.0,22.0,14358.8,0
20.0,22.0,10375.5,0
20.0,22.0,72715.2,2
20.0,22.0,14066.4,0
20.0,22.0,75587.8,3
20.0,22.0,36265.9,1
20.0,22.0,76206.9,3
20.0,22.0,35045.5,1
20.0,22.0,38824.3,1
20.0,22.0,49986.6,1
20.0,22.0,8075.4,0
20.0,22.0,16085.1,0
20.0,22.0,81560.7,3
20.0,22.0,6193.3,0
20.0,22.0,79431.6,3
20.0,22.0,64775.9,2
20.0,22.0,75210.7,3
20.0,22.0,52721.4,2
20.0,22.0,98235.1,3
20.0,22.0,7952.8,0
20.0,22.0,34589.1,1
20.0,22.0,34167.0,1
20.0,22.0,46157.3,1
20.0,22.0,70420.5,2
20.0,22.0,27754.8,1
20.0,22.0,46397.9,1
20.0,22.0,14310.4,0
20.0,22.0,50741.5,2
20.0,22.0,17622.5,0
20.0,22.0,27650.3,1
20.0,22.0,69625.2,2
20.0,22.0,18575.2,0
20.0,22.0,91634.1,3
20.0,22.0,67705.7,2
20.0,22.0,93983.6,3
20.0,22.0,25084.5,1
20.0,22.0,35467.7,1
20.0,22.0,56672.7,2
20.0,22.0,51465.1,2
20.0,22.0,72488.3,2
20.0,22.0,17888.3,0
20.0,22.0,3041.4,0
20.0,22.0,38862.1,1
20.0,22.0,65974.1,2
20.0,22.0,21524.6,0
20.0,22.0,98414.3,3
20.0,22.0,46325.4,1
20.0,22.0,96670.6,3
20.0,22.0,15899.0,0
20.0,22.0,19824.3,0
20.0,22.0,71447.1,2
20.0,22.0,33191.1,1
20.0,22.0,78080.1,3
20.0,22.0,56115.4,2
20.0,22.0,98358.5,3
20.0,22.0,78679.9,3
20.0,22.0,98587.5,3
20.0,22.0,34049.8,1
20.0,22.0,24428.0,0
20.0,22.0,94112.5,3
20.0,22.0,65527.4,2
20.0,22.0,10015.6,0
20.0,22.0,63896.3,2
20.0,22.0,81724.8,3
20.0,22.0,39516.0,1
20.0,22.0,19669.0,0
20.0,22.0,2373.6,0
20.0,22.0,66812.8,2
20.0,22.0,24787.6,0
20.0,22.0,34207.0,1
20.0,22.0,60520.8,2
20.0,22.0,97252.7,3
20.0,22.0,96338.1,3
20.0,22.0,30501.3,1
20.0,22.0,23997.1,0
20.0,22.0,46892.9,1
20.0,22.0,68611.7,2
20.0,22.0,9083.1,0
20.0,22.0,49120.8,1
20.0,22.0,36532.8,1
20.0,22.0,64656.4,2
20.0,22.0,66798.8,2
20.0,22.0,55330.8,2
20.0,22.0,93244.9,3
20.0,22.0,87535.7,3
20.0,22.0,69008.1,2
20.0,22.0,88337.9,3
20.0,22.0,36410.5,1
20.0,22.0,56547.9,2
20.0,22.0,63351.1,2
20.0,22.0,71118.3,2
20.0,22.0,31179.4,1
20.0,22.0,2981.8,0
20.0,22.0,84023.3,3
20.0,22.0,22666.0,0
20.0,22.0,62911.7,2
20.0,22.0,72746.5,2
20.0,22.0,53126.5,2
20.0,22.0,79976.9,3
20.0,22.0,15428.9,0
